cat,name,model,url,imgs,nkv,cov,spec,ids
다이/몰드,Φ41-Φ60mm Cylindrical Opening Dies,HMK-Y,http://www.henchld.com/en/41-60mm-Cylindrical-Opening-Dies-PG4265068,7,7,1.0,"{""Model"": ""HMK-Y"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ50、Φ60mm(M)"", ""Cavity depth"": ""55mm(N)"", ""Dimensions"": ""Φ115×150mm、Φ127×150mm(L×N)"", ""Weight"": ""14Kg、20Kg""}",20240828093549B46A7352B5BB3B39 2024082809354980C92F3903697211 20240828093549031A32AF25FDE79C 20240828093549DD9D70A04DBFF7D7 2024082809355055D25840DFFECD64 2024082809355027454ACC2786C298 20240828093550B46D2C864FEE2DB0
다이/몰드,Φ21-Φ40mm Cylindrical Opening Dies,HMK-YC,http://www.henchld.com/en/21-40mm-Cylindrical-Opening-Dies-PG4265067,7,7,1.0,"{""Model"": ""HMK-YC"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ30、Φ40mm(M)"", ""Cavity depth"": ""50mm(N)"", ""Dimensions"": ""Φ73×133mm、Φ95×133mm(L×N)"", ""Weight"": ""3.8Kg、6.3Kg""}",2024082809410750999A326BB074E4 20240828094032270E18C2F47B4B28 202408280940329F31C91EF89F31F9 20240828094032F1FECA86189369B3 2024082809403253A1850BB2C34878 202408280940328DDF3BFE576D9B2F 202408280940326349253AC9E73BBC
다이/몰드,61-80mm Square Opening Dies,HMK-F,http://www.henchld.com/en/61-80mm-Square-Opening-Dies-PG4265074,7,7,1.0,"{""Model"": ""HMK-F"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""70×50、80×80mm(M)"", ""Cavity depth"": ""60mm(N)"", ""Dimensions"": ""Φ180×180mm、Φ200×180mm(L×N)"", ""Weight"": ""40、50Kg""}",20240828091722820B354833039244 20240828091723485FCB093F380A1A 2024082809172345774C5CD9BC9968 202408280917239E2E4255C80B261E 20240828091723C9CA1DA556B3130E 202408280917238FC424ED10036A35 20240828091723BEE7BC5585374A12
다이/몰드,41-60mm Square Opening Dies,HMK-F,http://www.henchld.com/en/41-60mm-Square-Opening-Dies-PG4265073,7,7,1.0,"{""Model"": ""HMK-F"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""50×50、60×60mm(M)"", ""Cavity depth"": ""55mm(N)"", ""Dimensions"": ""Φ127×150mm、Φ153×150mm(L×N)"", ""Weight"": ""20、30Kg""}",20240828091954BD35D81DCA6175D8 2024082809195443D42CE28DBAAC95 20240828091954D78D7DF7285B3022 202408280919559074620583A3EB91 2024082809195512CCD65EE5B1AAC6 20240828091955832860BEE1F5EEBD 20240828091956E56FC044ECDB97F6
다이/몰드,Bigger Ring Dies,HMO,http://www.henchld.com/en/Bigger-Ring-Dies-PG4265077,7,7,1.0,"{""Model"": ""HMO"", ""Material"": ""Alloy tool steel Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ30-10、Φ50-20mm(M)"", ""Cavity depth"": ""45mm(d)"", ""Dimensions"": ""Φ72×100mm、Φ88×120mm(D×N)"", ""Weight"": ""3.5、5Kg""}",20240828085456662FAA4F7DC9E976 2024082714545002A5DAE411C45B85 202408271454502A1EFC9958C477B9 20240827145450C9BCFAB200CD07E8 2024082714545093C223B991DE03B7 202408271454505284D04C8825AAA1 20240827145450E0ABB3A92A4354AA
다이/몰드,Ring Dies,HMO,http://www.henchld.com/en/Ring-Dies-PG4265075,6,7,1.0,"{""Model"": ""HMO"", ""Material"": ""Alloy tool steel Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ7-3、Φ10-5、Φ20-10mm(M)"", ""Cavity depth"": ""40mm(N)"", ""Dimensions"": ""Φ53×120mm(L×N)"", ""Weight"": ""1.4Kg""}",2024082809020968F08F14A4580F7C 20240828085915C6D22D5A7CCB69B0 20240828085915A4939EC3A69CA643 202408280859164EFCABCE61D54A84 20240828085916AA5A16F51322C1C0 2024082808591656EF765657BF5985
다이/몰드,Polygon Dies,HMD,http://www.henchld.com/en/Polygon-Dies-PG4265079,6,7,1.0,"{""Model"": ""HMD"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""5×5、10×10、15×15、20×20(M)"", ""Cavity depth"": ""40mm(N)"", ""Dimensions"": ""Φ53×120mm(L×N)"", ""Weight"": ""1.4Kg""}",20240827144355C88F9B818B212207 202408271443553F5782AD037CE3E1 20240827144355DD2DCF117AA2C380 20240827144356B8E5455C44260C0F 20240827144356705D1CF13EBA4E74 20240827144356C4122D24ADE16ED8
다이/몰드,Special Shape Dies,HMT,http://www.henchld.com/en/Special-Shape-Dies-PG4265080,6,7,1.0,"{""Model"": ""HMT"", ""Material"": ""Alloy tool steel Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ6、Φ8、Φ10、Φ15、Φ20mm(M)"", ""Cavity depth"": ""40mm(N)"", ""Dimensions"": ""Φ53×120mm(L×N)"", ""Weight"": ""1.4Kg""}",2024082711504010B5FC36E8D15D4E 202408271150401FA12CB6135841A9 20240827115040509A8ACDEB90E1C0 202408271150414C06F4D459C76912 20240827115041B9B12C8CEC50999B 2024082711504143FAC75D3E00EC92
다이/몰드,Spherical Dies,HMQ,http://www.henchld.com/en/Spherical-Dies-PG4265076,6,7,1.0,"{""Model"": ""HMQ"", ""Material"": ""Alloy tool steel Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ6、Φ8、Φ10、Φ15、Φ20mm(M)"", ""Cavity depth"": ""40mm(N)"", ""Dimensions"": ""Φ53×120mm(L×N)"", ""Weight"": ""1.4Kg""}",202408280858052B2BB2696012AE6B 202408280858062EEA49CE87944410 20240828085807A36B29CE03E0BAA8 20240828085807FC1375A5A5AB1AB0 2024082808580791DADE86FA2E0C00 20240828085807216C53B20BD14D85
다이/몰드,Anti-cracking Dies,HML,http://www.henchld.com/en/Anti-cracking-Dies-PG4265081,6,7,1.0,"{""Model"": ""HML"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ6、Φ8、Φ10、Φ15mm、Φ15mm(M)"", ""Cavity depth"": ""40mm(N)"", ""Dimensions"": ""Φ98×120mm(L×N)"", ""Weight"": ""5Kg""}",20240827114735A4B28B5DB3E72BEA 20240827114735A329DB4248A7AA47 20240827114735F08823EBF5DB2963 202408271147360C4648A62EE41402 20240827114736C7EC5C42EC808F77 20240827114736D5B9C950AD62731E
다이/몰드,Cylindrical Dies with Scale,HMC,http://www.henchld.com/en/Cylindrical-Dies-with-Scale-PG4265082,6,7,1.0,"{""Model"": ""HMC"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ10、Φ12、Φ13、Φ15mm、Φ18mm、Φ20mm(M)"", ""Cavity depth"": ""100mm(N)"", ""Dimensions"": ""Φ53×200mm(L×N)"", ""Weight"": ""4.8Kg""}",20240827114400F367BBF77FBAD029 20240827114400569D45E67A963E6D 202408271144013C0044EB3D8664EE 20240827114401AC0B46A3BB9AB251 20240827114401B188B6C5127758BF 202408271144023CF5C4D29827BF45
다이/몰드,Bigger Spherical Dies,HMQ,http://www.henchld.com/en/Bigger-Spherical-Dies-PG4265078,6,7,1.0,"{""Model"": ""HMQ"", ""Material"": ""Alloy tool steel Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ30、Φ40、50mm(M)"", ""Cavity depth"": ""60mm(N)"", ""Dimensions"": ""Φ88×150mm(L×N)"", ""Weight"": ""5.8Kg""}",202408271450326A2F8850AF48D450 202408271450321F0534EED0D11F62 20240827145032BCC78EA41B5AFD40 202408271450321611BC64F48830D2 20240827145032199D0F90FE78E197 20240827145032EC4770D5812572D7
다이/몰드,Bidirectional Press Opening Dies,HMS,http://www.henchld.com/en/Bidirectional-Press-Opening-Dies-PG4265083,6,7,1.0,"{""Model"": ""HMS"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ12、Φ13、Φ15、Φ18mm、Φ20mm、Φ20mm(M)"", ""Cavity depth"": ""40mm(N)"", ""Dimensions"": ""Φ88×175mm(L×N)"", ""Weight"": ""3.0Kg""}",2024082711414150C8612DDE190080 202408271141412551CDCA16688891 20240827114141A1CD0C0EEA416090 20240827114142FE4BD7F94A5CA4B9 20240827114142340E49EB4DF4266D 2024082711414272B8F55BCADCA45B
다이/몰드,Φ7mmΦ8mmΦ9mmΦ10mm Hard Alloy Dies,HMW-A,http://www.henchld.com/en/7mm-8mm-9mm-10mm-Hard-Alloy-Dies-PG4265085,6,7,1.0,"{""Model"": ""HMW-A"", ""Material"": ""Hard Alloy YT15"", ""Indenter hardness"": ""HRC85-HRC90"", ""Sample size"": ""Φ7、Φ8mm、Φ9mm、Φ10mm(M)"", ""Cavity depth"": ""40mm(N)"", ""Dimensions"": ""Φ40×54mm(L×N)"", ""Weight"": ""0.55Kg""}",202408271138064DE7B66D4C9FDB4F 202408271138064ED2E21BE656A955 2024082711380683FBD3CC9A442A43 20240827113807E28F66B27CE115CE 20240827113807ECF589903E0BB2A9 202408271138072702D7120E3734DA
다이/몰드,Φ21-30mm Hard Alloy Dies,HMW-A,http://www.henchld.com/en/21-30mm-Hard-Alloy-Dies-PG4265087,6,7,1.0,"{""Model"": ""HMW-A"", ""Material"": ""Hard Alloy YT15"", ""Indenter hardness"": ""HRC85-HRC90"", ""Sample size"": ""Φ22、Φ25mm、Φ28mm、Φ30mm(M)"", ""Cavity depth"": ""45mm(N)"", ""Dimensions"": ""Φ73×133mm(L×H)"", ""Weight"": ""3.8Kg""}",202408271127111F94A1D134A523F0 2024082711232865875FE1BC953589 20240827112328FFC82CD6EDFFEE85 202408271123294275F131025EFB0D 20240827112329CE0E486E5C132F79 20240827112329C7C516AF4AD40F8D
다이/몰드,Steel Ring Dies for Fluorometer,HMG,http://www.henchld.com/en/Steel-Ring-Dies-for-Fluorometer-PG4265089,6,7,1.0,"{""Model"": ""HMG"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ32、Φ40mm(M)"", ""Cavity depth"": ""45mm(N)"", ""Dimensions"": ""Φ73×133mm(L×N)"", ""Weight"": ""3.2Kg""}",2024082711133915F1C32EBA4EA417 20240827111340BB57DE5A51F9A89C 20240827111340F53A355F661A49F0 20240827111340DE31F1721B477DEF 20240827111341E2C33A5D769C3FD4 2024082711134142CD1EC5FD6E55E5
다이/몰드,Φ11-20mm Hard Alloy Dies,HMW-A,http://www.henchld.com/en/11-20mm-Hard-Alloy-Dies-PG4265086,6,7,1.0,"{""Model"": ""HMW-A"", ""Material"": ""Hard Alloy YT15"", ""Indenter hardness"": ""HRC85-HRC90"", ""Sample size"": ""Φ12、Φ13mm、Φ15mm、Φ18mm、Φ20mm(M)"", ""Cavity depth"": ""40mm(N)"", ""Dimensions"": ""Φ53×120mm(L×H)"", ""Weight"": ""1.8Kg""}",202408271126343353D7966DFBE1BD 20240827112634B8EFA9343911A8D0 2024082711263584A900E80E721AAE 20240827112635BC6EB0FA934FAE5E 202408271126353A8037AE1A1DF684 20240827112635B8A7A38774401FC5
다이/몰드,Boric Acid Dies for Fluorometer,HMP,http://www.henchld.com/en/Boric-Acid-Dies-for-Fluorometer-PG4265088,6,7,1.0,"{""Model"": ""HMP"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ32、Φ40mm(M)"", ""Cavity depth"": ""45mm(N)"", ""Dimensions"": ""Φ73×133mm(L×N)"", ""Weight"": ""3.2Kg""}",20240827111821656FB19D064B682F 2024082711182270CD0C362DD286AF 20240827111822BC0E283E25EE2FAA 20240827111823D0B83E58024A788F 20240827111824C9EF53E5DDD23FEF 20240827111824E51B49C011460C9F
다이/몰드,Button Battery Removal Dies,HMN-B,http://www.henchld.com/en/Button-Battery-Removal-Dies-PG4265093,5,5,1.0,"{""Model"": ""HMN-B"", ""Indenter hardness"": ""Optional CR16、CR20、CR24、CR30"", ""Pressure"": ""0.4T"", ""Dimensions"": ""Φ60×140mm(L×H)"", ""Weight"": ""1.85Kg""}",202408271039255667FCBF321295D4 20240827103926F376258296727156 2024082710392666F6F5C4A2483F9F 2024082710392693EA8D3B755AC6ED 202408271039263034E155D1CA32BD
다이/몰드,Button Battery Sealing Dies,HMN-C Dual-purpose dieSealing and openingSealing functionCR20 Series button battery,http://www.henchld.com/en/Button-Battery-Sealing-Dies-PG4265094,5,4,1.0,"{""Model"": ""HMN-C Dual-purpose dieSealing and openingSealing functionCR20 Series button battery"", ""Sealing pressure"": ""Normal 1T max.Opening functionCR20 Series button battery"", ""Opening pressure"": ""Normal 0.4T max."", ""Weight"": ""0.55Kg""}",2024082710320867BD0E67BB06D243 202408271032086875CA88118E3492 2024082710320925748BFC6DBF0B8C 202408271032093CE07351BA1CAADF 20240827103209589B74FC185ADBB0
다이/몰드,Button Battery Sealing Dies,HMN-A,http://www.henchld.com/en/Button-Battery-Sealing-Dies-PG4265092,5,5,1.0,"{""Model"": ""HMN-A"", ""Indenter hardness"": ""Optional CR16、CR20、CR24、CR30"", ""Sealing pressure"": ""Normal 0.8-1.2T"", ""Dimensions"": ""Φ60×140mm(L×H)"", ""Weight"": ""1.85Kg""}",20240827104347636E31930474C770 2024082710434833B16267F24F396E 202408271043484A5C590C8EF4A20B 2024082710434805018D3721E90FA6 2024082710434855F26FC1AE3F06C3
다이/몰드,300°C Square Plate Hot Dies 100mm,HCH-PA,http://www.henchld.com/en/300-C-Square-Plate-Hot-Dies-100mm-PG4265097,1,8,1.0,"{""Model"": ""HCH-PA"", ""Temperature"": ""Room temperature-300℃"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""＜Φ100mm(M)"", ""Sample thickness"": ""0.02-0.1mm（N）"", ""Dimensions"": ""Φ100×100×120mm(L×W×H)"", ""Weight"": ""8Kg""}",20240827101747104A60AD6AC7E8E5
다이/몰드,300°C Plate Hot Dies,HCH-PB,http://www.henchld.com/en/300-C-Plate-Hot-Dies-PG4265098,1,10,1.0,"{""Model"": ""HCH-PB"", ""Temperature"": ""Room temperature-300℃"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""＜Φ180mm(M)"", ""Sample thickness"": ""0.02-0.1mm（N）"", ""Dimensions"": ""3Φ300×300×130mm(L×W×H)"", ""Weight"": ""32Kg、38kg、88kg""}",20240827101436892A53A0D958FC4E
다이/몰드,500°C Square Plate Hot Dies,HCH-GA,http://www.henchld.com/en/500-C-Square-Plate-Hot-Dies-PG4265099,1,8,1.0,"{""Model"": ""HCH-GA"", ""Temperature"": ""Room temperature-500℃"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""＜Φ100mm(M)"", ""Sample thickness"": ""0.02-0.1mm（N）"", ""Dimensions"": ""1Φ100×100×120mm(L×W×H)"", ""Weight"": ""12Kg""}",2024082710095109908015A4541E93
다이/몰드,500°C Square Plate Hot Dies 180-300mm,HCH-GB,http://www.henchld.com/en/500-C-Square-Plate-Hot-Dies-180-300mm-PG4265100,1,10,1.0,"{""Model"": ""HCH-GB"", ""Temperature"": ""Room temperature-500℃"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""＜Φ180mm(M)"", ""Sample thickness"": ""0.02-0.1mm（N）"", ""Dimensions"": ""3Φ300×300×130mm(L×W×H)"", ""Weight"": ""42Kg、48kg、108kg""}",20240827100128406ED74C6A96218B
다이/몰드,500℃ Cylindrical Hot Dies,HCH-G,http://www.henchld.com/en/500-Cylindrical-Hot-Dies-PG4265096,1,8,1.0,"{""Model"": ""HCH-G"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ10、Φ13、Φ15、Φ20mm、Φ30、Φ40mm(M)"", ""Cavity depth"": ""45mm(N)"", ""Dimensions"": ""Φ78×138mm、Φ90×138mm(L×H)"", ""Power supply"": ""220V/300W"", ""Weight"": ""2.7Kg""}",20240827102055501EECF7D120EADD
다이/몰드,300°C Cylindrical Hot Dies,HCH-M,http://www.henchld.com/en/300-C-Cylindrical-Hot-Dies-PG4265095,1,8,1.0,"{""Model"": ""HCH-M"", ""Material"": ""Alloy tool steel：Cr12MoV"", ""Indenter hardness"": ""HRC60-HRC62"", ""Sample size"": ""Φ10、Φ13、Φ15、Φ20mm、Φ30、Φ40mm(M)"", ""Cavity depth"": ""45mm(N)"", ""Dimensions"": ""Φ78×138mm、Φ90×138mm(L×H)"", ""Power supply"": ""220V/300W"", ""Weight"": ""2.7Kg""}",20240827102320D14DCB591FA75903
다이/몰드,13mm IR Dies（No demoulding required）,HM-2,http://www.henchld.com/en/13mm-IR-Dies-No-demoulding-required-PG4265103,2,7,0.926,"{""Model"": ""HM-2"", ""Material"": ""Hard Alooy YT-15"", ""Indenter hardness"": ""HRC85-HRC90"", ""Diameter"": ""13mm(M)"", ""Cavity depth"": ""10mm(N)"", ""Dimensions"": ""76×50×70mm (L×W×H)"", ""Weight"": ""0.75Kg""}",2025022809335234561CE959D30DC7 20240827094625EBDABC27A9A31D61
다이/몰드,IR Dies（demoulding）,HM-12,http://www.henchld.com/en/IR-Dies-demoulding-PG4265104,6,7,0.924,"{""Model"": ""HM-12"", ""Material"": ""Hard Alloy YT15"", ""Indenter hardness"": ""HRC85-HRC90"", ""Diameter"": ""13mm(M)"", ""Cavity depth"": ""20mm(N)"", ""Dimensions"": ""50×78mm (L×W×H)"", ""Weight"": ""0.76Kg""}",20240827093744A36FF1890E73957A 202408270937459E444F11FA1543BB 202408270937453DC67F2A532A938D 20240827093745E867894EFE98DB22 202408270937454DB447ABDD89ED03 202408270937454B964CFA23BF9EA3
기타,Manual battery slicer,CMS-10,http://www.henchld.com/en/Manual-battery-slicer-PG10210465,7,10,1.0,"{""Instrument model"": ""CMS-10"", ""Mold material"": ""3 chromium 13# die steel (quenched)"", ""Punching pressure"": ""Max:200Kg"", ""Punch stroke"": ""Max:16mm"", ""Receiving box"": ""anti-static ABS material"", ""Slice size"": ""3~24mm(customizable)"", ""Suitable material"": ""lithium positive or negative electrode sheet, diaphragm sheet"", ""Dimensions"": ""120x205x285mm"", ""Weight"": ""10.5Kg"", ""Standard tool head"": ""Φ12mm, diameter l6mm""}",20240902142924AE0439E2E823051A 20240902142924B3622D6524A47A4F 20240902142925165F792E43C2464B 20240902142925E46D6D1C8B5D1847 20240902142925FF13F4C852A2CA53 20240902142925383B010C1BA6C443 20240902142925AE93FA513793EFC7
