cat,name,model,url,imgs,nkv,cov,spec,ids,famx,slugx
프레스,30T Digital Protection Pellet Press,YP-30FS,http://www.henchld.com/en/30T-Digital-Protection-Pellet-Press-PG4265000,6,15,1.0,"{""Instrument model"": ""YP-30FS"", ""Pressure range"": ""0-30T(0-31.5MPa)"", ""Cylinder diameter"": ""110mm"", ""Pressure conversion"": ""1MPa=0.95T"", ""Pressure gauge"": ""DDNT 고정밀 디지털 센서 표시계 · T/MPa 전환 · 정밀도 0.01T"", ""Piston stroke"": ""40mm"", ""Safety protection"": ""측면 개폐 5mm 아크릴 방호문 · 슬라이드 걸쇠 도어락"", ""Pressure stability"": ""≤1MPa/10min"", ""Table diameter"": ""Φ128mm"", ""Number of columns"": ""4주"", ""Valid space"": ""112×112×160mm"", ""Dimensions"": ""310×200×500mm"", ""Weight"": ""65kg"", ""Overall structure"": ""수동 유압식 · 단조 가공 · 일체형 구조(68번 내마모 유압유)"", ""Equipment protection"": ""side opening 5mm plexiglass protective door, translation latch latch safe and convenient"", ""Configuration description"": ""All kinds of round, square, shaped, battery molds can be selected within the pressure range""}",20240901090555358C3D7668C5B7C3 202409010905569327315C251FABF1 202409010905573652BEC3CAA7ADB9 202409010905572BCF951FA5D27561 20240901090558140E2D489C55B735 202409010905586D9BE1489FFFB8C2,P2-digital,digital-pellet-press-yp-30fs-protection
프레스,40T Digital Protection Pellet Press,YP-40FS,http://www.henchld.com/en/40T-Digital-Protection-Pellet-Press-PG4265001,6,15,1.0,"{""Instrument model"": ""YP-40FS"", ""Pressure range"": ""0-40T(0-30MPa)"", ""Cylinder diameter"": ""130mm"", ""Pressure conversion"": ""1MPa=1.33T"", ""Pressure gauge"": ""DDNT 고정밀 디지털 센서 표시계 · T/MPa 전환 · 정밀도 0.01T"", ""Piston stroke"": ""50mm"", ""Safety protection"": ""측면 개폐 5mm 아크릴 방호문 · 슬라이드 걸쇠 도어락"", ""Pressure stability"": ""≤1MPa/10min"", ""Table diameter"": ""Φ148mm"", ""Number of columns"": ""4주"", ""Valid space"": ""145×145×180mm"", ""Dimensions"": ""360×225×510mm"", ""Weight"": ""98kg"", ""Overall structure"": ""수동 유압식 · 단조 가공 · 일체형 구조(68번 내마모 유압유)"", ""Equipment protection"": ""side opening 5mm plexiglass protective door, translation latch latch safe and convenient"", ""Configuration description"": ""All kinds of round, square, shaped, battery molds can be selected within the pressure range""}",20240901090131E82AE5D6205F644D 202409010901320ED60710BCEF4895 2024090109013276F0673F60908609 2024090109013206CAA87C5DD0A7B8 20240901090133741C4050289C89CE 2024090109013396CC84D84A02A92A,P2-digital,digital-pellet-press-yp-40fs-protection
프레스,24T Digital Protection Pellet Press,YP-24FS,http://www.henchld.com/en/24T-Digital-Protection-Pellet-Press-PG4264999,6,15,1.0,"{""Instrument model"": ""YP-24FS"", ""Pressure range"": ""0-24T(0-34.5MPa)"", ""Cylinder diameter"": ""95mm"", ""Pressure conversion"": ""1MPa=0.7T"", ""Pressure gauge"": ""DDNT 고정밀 디지털 센서 표시계 · T/MPa 전환 · 정밀도 0.01T"", ""Piston stroke"": ""30mm"", ""Safety protection"": ""측면 개폐 5mm 아크릴 방호문 · 슬라이드 걸쇠 도어락"", ""Pressure stability"": ""≤1MPa/10min"", ""Table diameter"": ""Φ128mm"", ""Number of columns"": ""4주"", ""Valid space"": ""112×112×160mm"", ""Dimensions"": ""310×200×500mm"", ""Weight"": ""65kg"", ""Overall structure"": ""수동 유압식 · 단조 가공 · 일체형 구조(68번 내마모 유압유)"", ""Equipment protection"": ""side opening 5mm plexiglass protective door, translation latch latch safe and convenient"", ""Configuration description"": ""All kinds of round, square, shaped, battery molds can be selected within the pressure range""}",2024090109075899C4A623E1D39F41 20240901090759407735F82D42BDB9 202409010907590D7877F79B36809C 20240901090759517AAF9A1039C595 2024090109080090B29D2FF91E9A32 2024090109080012D92E852D03A672,P2-digital,digital-pellet-press-yp-24fs-protection
프레스,20T Electric Pellet Press,HDP-20S,http://www.henchld.com/en/20T-Electric-Pellet-Press-PG4265003,6,16,1.0,"{""Instrument model"": ""HDP-20S"", ""Pressure range"": ""0.2-20T"", ""Accuracy range"": ""0.1T"", ""Cylinder diameter"": ""95mm"", ""Piston stroke"": ""30mm"", ""Pressure mode"": ""전동 PCB 프로그램 완충 가압 · 자동 보압 · 수동 감압"", ""Screen display"": ""4.3인치 정전식 터치 LCD · 영문 인터페이스 설정"", ""Pressure stability"": ""≤1MPa/10min"", ""Overall structure"": ""단조 가공 · 일체형 구조(68번 내마모 유압유) · 압력 강하 및 누유 없음"", ""Active safety"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Number of columns"": ""4주"", ""Table diameter"": ""Φ108mm"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Pressure conversion"": ""프로그램 자동 환산 · 시료 압강 직접 표시(MPa)"", ""Setting method"": ""터치로 설정값 직접 수정"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Equipment power"": ""400W"", ""Valid space"": ""80×80×150mm"", ""Dimensions"": ""245×380×490mm"", ""Weight"": ""75kg"", ""pressure range"": ""0-20T"", ""Aftercompaction way"": ""Real-time automatic pressure compensation"", ""Pressure gage"": ""4.5-inch capacitive touch LCD screen"", ""Safety performance"": ""Equipped with emergency stop switch to ensure safety""}",202411191038186EB030772BC187A8 202409010846060C7A9E273D5647F9 20240901084607858D43274D8BE95D 20240901084607B7BA01D1202E0BE3 20240901084608C7B40754DC7BA8D8 20240901084608C05EB0CE968BCA5D,P3-electric,electric-pellet-press-hdp-20s
프레스,60T Digital Protection Pellet Press,YP-60FS,http://www.henchld.com/en/60T-Digital-Protection-Pellet-Press-PG4265002,6,15,1.0,"{""Instrument model"": ""YP-60FS"", ""Pressure range"": ""0-60T(0-34MPa)"", ""Cylinder diameter"": ""150mm"", ""Pressure conversion"": ""1MPa=1.76T"", ""Pressure gauge"": ""DDNT 고정밀 디지털 센서 표시계 · T/MPa 전환 · 정밀도 0.01T"", ""Piston stroke"": ""50mm"", ""Safety protection"": ""측면 개폐 5mm 아크릴 방호문 · 슬라이드 걸쇠 도어락"", ""Pressure stability"": ""≤1MPa/10min"", ""Table diameter"": ""Φ168mm"", ""Number of columns"": ""4주"", ""Valid space"": ""200×200×210mm"", ""Dimensions"": ""440×240×530mm"", ""Weight"": ""145kg"", ""Overall structure"": ""수동 유압식 · 단조 가공 · 일체형 구조(68번 내마모 유압유)"", ""Equipment protection"": ""side opening 5mm plexiglass protective door, translation latch latch safe and convenient"", ""Configuration description"": ""All kinds of round, square, shaped, battery molds can be selected within the pressure range""}",202409010859098B460533A32FD3E4 20240901085832FCC6BF62FC2821A8 2024090108583313A3B94517E7988F 20240901085833A6C1C7523AF24044 20240901085833F6BAE68B035C3634 20240901085834198D9C846EAA54C4,P2-digital,digital-pellet-press-yp-60fs-protection
프레스,40T Electric Pellet Press,HDP-40S,http://www.henchld.com/en/40T-Electric-Pellet-Press-PG4265005,6,22,1.0,"{""Instrument model"": ""HDP-40S"", ""Pressure range"": ""0.5-40T"", ""Accuracy range"": ""0.1T"", ""Cylinder diameter"": ""130mm"", ""Piston stroke"": ""50mm"", ""Pressure mode"": ""전동 PCB 프로그램 완충 가압 · 자동 보압 · 수동 감압"", ""Screen display"": ""4.3인치 정전식 터치 LCD · 영문 인터페이스 설정"", ""Pressure stability"": ""≤1MPa/10min"", ""Overall structure"": ""단조 가공 · 일체형 구조(68번 내마모 유압유) · 압력 강하 및 누유 없음"", ""Limit function"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Safety protection"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""측면 개폐 5mm 고강도 아크릴 문 · 슬라이드 걸쇠 도어락"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Number of columns"": ""4주"", ""Table diameter"": ""Φ148mm"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Pressure conversion"": ""프로그램 자동 환산 · 시료 압강 직접 표시(MPa)"", ""Setting method"": ""터치로 설정값 직접 수정"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Equipment power"": ""400W"", ""Valid space"": ""145×145×180mm"", ""Dimensions"": ""340×330×580mm"", ""Weight"": ""130kg"", ""Configuration description"": ""Can be customized or improved according to user needs. All kinds of round, square, shaped and battery molds can be selected within the pressure range""}",20241119103727787CD977555E0C56 2024083014525227DA66E4C6D46A31 202408301452522223D57DDF084916 20240830145253554D2D668054E892 20240830145253B7C9081F4310EA45 202408301452537722160934B5BA49,P3-electric,electric-pellet-press-hdp-40s
프레스,30T Electric Pellet Press,HDP-30S,http://www.henchld.com/en/30T-Electric-Pellet-Press-PG4265004,6,16,1.0,"{""Instrument model"": ""HDP-30S"", ""Pressure range"": ""0.2-30T"", ""Accuracy range"": ""0.1T"", ""Cylinder diameter"": ""110mm"", ""Piston stroke"": ""30mm"", ""Pressure mode"": ""전동 PCB 프로그램 완충 가압 · 자동 보압 · 수동 감압"", ""Screen display"": ""4.3인치 정전식 터치 LCD · 영문 인터페이스 설정"", ""Pressure stability"": ""≤1MPa/10min"", ""Overall structure"": ""단조 가공 · 일체형 구조(68번 내마모 유압유) · 압력 강하 및 누유 없음"", ""Limit function"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Safety protection"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""측면 개폐 5mm 고강도 아크릴 문 · 슬라이드 걸쇠 도어락"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Number of columns"": ""4주"", ""Table diameter"": ""Φ128mm"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Pressure conversion"": ""프로그램 자동 환산 · 시료 압강 직접 표시(MPa)"", ""Setting method"": ""터치로 설정값 직접 수정"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Equipment power"": ""400W"", ""Valid space"": ""112×112×160mm"", ""Dimensions"": ""300×360×500mm"", ""Weight"": ""100kg"", ""pressure range"": ""0-30T"", ""Aftercompaction way"": ""Real-time automatic pressure compensation"", ""Pressure gage"": ""4.5-inch capacitive touch LCD screen"", ""Safety performance"": ""Equipped with emergency stop switch to ensure safetyProtection function：Plexiqlass protective door""}",202411191038001D2D0666E7542AEF 20240830145813848392404EBD4FEC 20240830145813FFE074E72BF20F1A 202408301458130D948DFF60EE70A1 20240830145814E38D3A2B154F887F 20240830145814B9F52FEBFD43145A,P3-electric,electric-pellet-press-hdp-30s
프레스,20T Automatic Pellet Press,HDP-20S,http://www.henchld.com/en/20T-Automatic-Pellet-Press-PG4265009,6,22,1.0,"{""Instrument model"": ""HDP-20S"", ""Pressure range"": ""0.2-20T"", ""Accuracy range"": ""0.1T"", ""Cylinder diameter"": ""95mm"", ""Piston stroke"": ""30mm"", ""Pressure mode"": ""전동 PCB 프로그램 완충 가압 · 자동 보압 · 수동 감압"", ""Screen display"": ""4.3인치 정전식 터치 LCD · 영문 인터페이스 설정"", ""Pressure stability"": ""≤1MPa/10min"", ""Overall structure"": ""단조 가공 · 일체형 구조(68번 내마모 유압유) · 압력 강하 및 누유 없음"", ""Active safety"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Number of columns"": ""4주"", ""Table diameter"": ""Φ108mm"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Pressure conversion"": ""프로그램 자동 환산 · 시료 압강 직접 표시(MPa)"", ""Setting method"": ""터치로 설정값 직접 수정"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Equipment power"": ""400W"", ""Valid space"": ""80×80×150mm"", ""Dimensions"": ""245×380×490mm"", ""Weight"": ""75kg"", ""Limit function"": ""automatic pressure relief when the cylinder exceeds the limit height"", ""Safety protection"": ""Side opening 5mm high strength plexiglass protective door, translation latch latch safe and convenient"", ""Configuration description"": ""Can be customized or improved according to user needs. All kinds of round, square, shaped and battery molds can be selected within the pressure range""}",2024083014311517AF386F3B11742A 20240830143115BE04307D11089561 20240830143115D6A092795435C31B 202408301431159730F26FB80A6E24 20240830143116DE4A03201782E891 202408301431166FE9C3BC057B97B1,P4-auto,automatic-pellet-press-hdp-20s
프레스,30T Automatic Pellet Press,HDP-30S,http://www.henchld.com/en/30T-Automatic-Pellet-Press-PG4265010,6,22,1.0,"{""Instrument model"": ""HDP-30S"", ""Pressure range"": ""0.2-30T"", ""Accuracy range"": ""0.1T"", ""Cylinder diameter"": ""110mm"", ""Piston stroke"": ""30mm"", ""Pressure mode"": ""전동 PCB 프로그램 완충 가압 · 자동 보압 · 수동 감압"", ""Screen display"": ""4.3인치 정전식 터치 LCD · 영문 인터페이스 설정"", ""Pressure stability"": ""≤1MPa/10min"", ""Overall structure"": ""단조 가공 · 일체형 구조(68번 내마모 유압유) · 압력 강하 및 누유 없음"", ""Limit function"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Safety protection"": ""프로그램 압력·기계 압력 이상 시 오류 표시"", ""Emergency stop"": ""측면 개폐 5mm 고강도 아크릴 문 · 슬라이드 걸쇠 도어락"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Number of columns"": ""4주"", ""Table diameter"": ""Φ128mm"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Pressure conversion"": ""프로그램 자동 환산 · 시료 압강 직접 표시(MPa)"", ""Setting method"": ""터치로 설정값 직접 수정"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Equipment power"": ""400W"", ""Valid space"": ""112×112×160mm"", ""Dimensions"": ""300×360×500mm"", ""Weight"": ""100kg"", ""Configuration description"": ""Can be customized or improved according to user needs. All kinds of round, square, shaped and battery die can be selected within the pressure range.""}",202408301426216C04FD932CCAC6FD 20240830142622583BAC6F72263D6C 20240830142622CA605E349FA472B1 2024083014262250C2D11B730BA09C 20240830142623F83E23216F5A99D7 20240830142623C2E2EA446901319D,P4-auto,automatic-pellet-press-hdp-30s
프레스,60T Automatic Pellet Press,HAP-60S,http://www.henchld.com/en/60T-Automatic-Pellet-Press-PG4265012,6,23,1.0,"{""Instrument model"": ""HAP-60S"", ""Pressure range"": ""0.5-60T"", ""Cylinder diameter"": ""Φ150mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""10mm 고강도 알루미나판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""≤50mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Table diameter"": ""168mm"", ""Equipment power"": ""400W"", ""Valid space"": ""190×190×200mm"", ""Dimensions"": ""300×460×540mm"", ""Weight"": ""170kg"", ""Equipment protection"": ""10mm high-strength aluminum oxide plate +6mm plexiglass protective door"", ""Host protection"": ""program pressure mechanical fault emergency stop function, the actual pressure exceedsthe maximum pressure of the machine automatically start pressure relief program"", ""Data management"": ""can store 10,000 historical operation records, and can export U disk"", ""Intelligent operation"": ""(optional) Computer connection for remote operation/can be customized according to customer needs"", ""Configuration description"": ""Can be customized or improved according to user needs. All kinds of round,square, shaped and battery die can be selected within the pressure range.""}",2024083011193824D39C4ABE0B160D 20240830111938D1B13E9DED7B6DEC 20240830111938F4975B82DDD34441 2024083011193835CF7DD51D189A64 2024083011193929CE49770B4D48A5 2024083011193975A67A75471A3C26,P4-auto,automatic-pellet-press-hap-60s
프레스,150T Automatic Pellet Press,HAP-150FS,http://www.henchld.com/en/150T-Automatic-Pellet-Press-PG4265014,1,28,1.0,"{""Instrument model"": ""HAP-150FS"", ""Pressure range"": ""3-150T"", ""Cylinder diameter"": ""Φ250mm"", ""Automatic control"": ""Savta 프로그램 제어 5단 가압(30단 옵션)"", ""Pressure mode"": ""프로그램 자동 가압 → 자동 보압 → 타이머 보압 → 자동 감압"", ""Pressure holding time"": ""무제한(초 단위 설정)"", ""Precision"": ""제어 0.1T / 표시 0.1T"", ""Pressure conversion"": ""시료 압강 자동 환산(과압 경고)"", ""Screen display"": ""7인치 터치 LCD · 중/영 인터페이스 전환"", ""Safety protection"": ""6.5mm 고강도 강판 + 6mm 아크릴 방호문"", ""Limit protection"": ""실린더가 리미트 높이를 넘으면 자동 감압"", ""Emergency stop"": ""실제 압강이 본기 최대 압강을 넘으면 감압 프로그램 자동 작동"", ""Cylinder stroke"": ""50mm"", ""Demoulding pressure"": ""내압 범위 내에서 임의 설정"", ""Passive safety"": ""누전 차단 + 비상정지 스위치"", ""Pressure curve"": ""압력 곡선 표시 · 압력 리스트 전환"", ""Power supply"": ""220V(50/60Hz) · 110V 주문 대응"", ""Equipment power"": ""700W"", ""Valid space"": ""300×300×260mm"", ""Host size"": ""450×650×850mm"", ""Host weight"": ""540kg"", ""Controller size"": ""320×480×440mm"", ""Controller weight"": ""85kg"", ""After compaction way"": ""가압 상한과 보압값의 최소 차 0.3T(요구 시 0.3T 미만 주문 대응)"", ""Weight"": ""본체 540kg + 제어함 85kg"", ""Dimensions"": ""450×650×850mm"", ""pressure"": ""value is at least 0.3T, and the minimum difference can be customized according to requirements (less than 0.3T)."", ""Equipment protection"": ""6.5mm high strength steel plate +6mm Plexiglass protective door"", ""Host protection"": ""program pressure mechanical fault emergency stop function, the actual"", ""Data management"": ""can store 10,000 historical operation records, and can export U disk"", ""Intelligent operation"": ""(optional) Computer connection for remote operation/can be customized according to customer needs"", ""dimensions"": ""420x600x925mm"", ""size"": ""300x480x480mmControl box"", ""weight"": ""85Kg"", ""Configuration description"": ""Can be customized or improved according to user needs.Optional pressure range of all kinds of round, square, shaped, battery, etc"", ""Supplementary pressure setting"": ""the difference between the upper limit of pressure andthe supplementary""}",202408301025327FFB31E0895E4CCF,P4-auto,automatic-pellet-press-hap-150fs
